UNITID,MDCOST_ALL,GRAD_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,MDEARN_PD,COUNT_NWNE_1YR,COUNT_WNE_1YR,PCTPELL,CDR2,CDR3,PELL_EVER,RPY_7YR_RT,GT_THRESHOLD_P11,COUNT_ED,AGE_ENTRY,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,POVERTY_RATE,UNEMP_RATE
377272,NA,3500,NA,NA,NA,NA,NA,0.918,NA,0,NA,NA,NA,NA,30.027522936,NA,0.2568807339,0.247706422,NA,0.4363636364,15984.880734,NA,NA
377281,NA,3815.5,NA,NA,NA,NA,NA,0.95,NA,0.2,NA,NA,NA,NA,25.869346734,0.9296482412,0.2060301508,0.4070351759,NA,0.5968992248,19007.180905,NA,NA
377315,NA,NA,NA,NA,NA,NA,NA,0.6954,NA,0.258,NA,0.4117647059,NA,NA,25.773809524,0.9553571429,0.2083333333,0.3482142857,NA,0.6,16621.464286,NA,NA
377342,NA,15750,6334,7030,NA,NA,NA,0.7494,NA,0.291,0.947467167,0.4668874172,NA,NA,30.729831144,0.8105065666,0.3658536585,0.0769230769,0.0393996248,0.56,18132.842402,NA,NA
377449,NA,20000,12667,14250,NA,NA,NA,0.5942,NA,0.118,0.9501805054,0.2502453386,NA,NA,29.057761733,0.8512635379,0.2194945848,0.2736462094,0.0137184116,0.5492033739,17643.023105,NA,NA
377458,NA,20000,12667,14250,NA,NA,NA,0.6423,NA,0.118,0.9501805054,0.2502453386,NA,NA,29.057761733,0.8512635379,0.2194945848,0.2736462094,0.0137184116,0.5492033739,17643.023105,NA,NA
377485,NA,NA,NA,NA,NA,NA,NA,0.2759,NA,NA,NA,NA,NA,NA,26.8,NA,NA,0.44,NA,NA,20847.28,NA,NA
377546,NA,43750,21750,35000,NA,NA,NA,0.5532,NA,0.052,0.6216216216,0.803030303,NA,NA,21.72972973,0.7027027027,NA,0.7972972973,NA,0.265625,59070.540541,NA,NA
377555,NA,15000,12534.5,12747,NA,NA,NA,0.3358,NA,0.027,0.6115148522,0.8702830189,NA,NA,23.039300078,0.5566217456,0.0908770197,0.6769914626,0.0049389685,0.3119757689,57115.301065,NA,NA
377564,NA,15000,12534.5,12747,NA,NA,NA,0.4804,NA,0.027,0.6115148522,0.8702830189,NA,NA,23.039300078,0.5566217456,0.0908770197,0.6769914626,0.0049389685,0.3119757689,57115.301065,NA,NA
377652,NA,9500,9500,9500,NA,NA,NA,0.8969,NA,0.148,0.955801105,0.3481481481,NA,NA,30.598526703,0.8066298343,0.2854511971,0.1491712707,NA,0.6386363636,17713.375691,NA,NA
377661,NA,9500,9500,9500,NA,NA,NA,0.6803,NA,0.184,0.9343434343,0.3617021277,NA,NA,29.818181818,0.7575757576,0.2373737374,0.1616161616,NA,0.6394557823,20108.883838,NA,NA
377670,NA,9500,NA,NA,NA,NA,NA,0.9231,NA,0.166,NA,0.2926829268,NA,NA,26.2375,0.79375,0.23125,0.275,NA,0.593495935,14313.75,NA,NA
377722,NA,9499.5,8764,7464,NA,NA,NA,0.4921,NA,0.053,0.7908163265,0.6987179487,NA,NA,25.808673469,0.9566326531,0.2665816327,0.387755102,0.0140306122,0.43001443,36528.526786,NA,NA
377759,NA,7657,NA,NA,NA,NA,NA,0.8627,NA,0.571,0.8641975309,0.3376623377,NA,NA,29.765432099,NA,0.1975308642,0.3209876543,NA,0.7090909091,25402.679012,NA,NA
378105,NA,6010,5332,5683,NA,NA,NA,0.7074,NA,0.086,0.8945686901,0.5226586103,NA,NA,23.948881789,0.910543131,0.1277955272,0.5335463259,NA,0.7580645161,29292.939297,NA,NA
378406,NA,25729,12889,11601,NA,NA,NA,0.7702,NA,0.188,0.8696121687,0.4616727781,NA,NA,30.41408781,0.3000370245,0.2340563389,0.2136311746,0.0308537225,0.4966212927,24279.436364,NA,NA
378576,NA,17312.5,10500,13058.5,NA,NA,NA,0.5868,NA,0.099,0.6949541284,0.6764705882,NA,NA,32.353211009,0.7224770642,0.2041284404,0.1628440367,NA,0.3885869565,27507.676606,NA,NA
378886,NA,9500,6333,8500,NA,NA,NA,0.6622,NA,0.139,0.9462365591,0.2995391705,NA,NA,28.715053763,0.688172043,0.20609319,0.2186379928,NA,0.5375586854,16200.383513,NA,NA
378956,NA,22778,22778,22000,NA,NA,NA,0.6983,NA,0.113,0.8672798949,0.5290858726,NA,NA,27.032851511,0.038107753,0.2076215506,0.3521681997,0.0722733246,0.4237012987,27793.929041,NA,NA
379135,NA,6500,NA,NA,NA,NA,NA,0.8235,NA,NA,NA,NA,NA,NA,31.59047619,0.1714285714,0.1333333333,0.1333333333,0.1047619048,0.5,6980.3904762,NA,NA
379621,NA,9500,NA,NA,NA,NA,NA,0.8737,NA,0.128,NA,0.4125,NA,NA,29.081967213,0.8606557377,0.3114754098,0.1803278689,NA,0.5047619048,23677.106557,NA,NA
379746,NA,NA,NA,NA,NA,NA,NA,0,NA,0.15,NA,NA,NA,NA,25.592592593,NA,0.2962962963,0.2962962963,NA,0.7647058824,22283.5,NA,NA
379782,NA,10680.5,9500,8571,NA,NA,NA,0.6383,NA,0.052,0.610738255,0.5143884892,NA,NA,35.167785235,0.8758389262,0.3087248322,0.0369127517,NA,0.4115226337,28330.35906,NA,NA
380067,NA,NA,NA,NA,NA,NA,NA,0.9341,NA,NA,NA,NA,NA,NA,30.581426649,0.9757738896,0.4131897712,0.1884253028,NA,0.6692307692,15230.119785,NA,NA
380094,NA,9500,9500,9500,NA,NA,NA,0.7994,NA,0.092,0.9201737307,0.2947414936,NA,NA,27.512056313,0.7896510409,0.1732814138,0.2835854426,0.0080125805,0.5735140772,18201.66452,NA,NA
380359,NA,NA,NA,NA,NA,NA,NA,0.5798,NA,NA,NA,NA,NA,NA,26.552407932,0.6005665722,0.1954674221,0.3852691218,NA,0.4967320261,20077.628895,NA,NA
380368,NA,12000,9993,7572,NA,NA,NA,0.2883,NA,0.228,0.8215223097,0.5279187817,NA,NA,25.560367454,0.4763779528,0.1115485564,0.4790026247,0.0196850394,0.3711180124,29331.80315,NA,NA
380377,NA,NA,NA,NA,NA,NA,NA,0.9148,NA,NA,NA,NA,NA,NA,28.908235294,0.6188235294,0.1317647059,0.2611764706,NA,0.5017301038,13252.496471,NA,NA
380401,NA,10774,NA,NA,NA,NA,NA,0.7377,NA,0.079,NA,0.8561643836,NA,NA,23.209876543,NA,0.2716049383,0.3333333333,NA,NA,21586.148148,NA,NA
380438,NA,16500,12402,13383.5,NA,NA,NA,0.7113,NA,0.17,0.8294117647,0.5672268908,NA,NA,28.135294118,0.7411764706,0.4137254902,0.2490196078,NA,0.417218543,32432.570588,NA,NA
380456,NA,11000,9796,9833,NA,NA,NA,0.4699,NA,0.096,0.758961039,0.6863905325,NA,NA,24.335584416,0.8997402597,0.1402597403,0.5220779221,0.0077922078,0.4326283988,40035.855584,NA,NA
380465,NA,31771,9500,9500,NA,NA,NA,0.4205,NA,0.135,0.8898912067,0.4893428064,NA,NA,31.835167436,0.6938963019,0.298300932,0.0866308895,0.0304384445,0.5400696259,23846.209846,NA,NA
380474,NA,8607,7871,8255,NA,NA,NA,0.4485,NA,0.201,0.7983830217,0.5395371263,NA,NA,27.838302173,0.7377463365,0.1622031329,0.3754421425,0.0166750884,0.4551839465,29038.853209,NA,NA
381255,NA,5402,4800,5400,NA,NA,NA,0.5725,NA,0.246,0.9665218502,0.3196443692,NA,NA,30.163301814,0.3871709686,0.2062356248,0.2685918732,0.0472783031,0.6605981795,15531.354459,NA,NA
381282,NA,5402,4800,5400,NA,NA,NA,0.4048,NA,0.246,0.9665218502,0.3196443692,NA,NA,30.163301814,0.3871709686,0.2062356248,0.2685918732,0.0472783031,0.6605981795,15531.354459,NA,NA
381325,NA,5402,4800,5400,NA,NA,NA,0.5211,NA,0.246,0.9665218502,0.3196443692,NA,NA,30.163301814,0.3871709686,0.2062356248,0.2685918732,0.0472783031,0.6605981795,15531.354459,NA,NA
381352,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381361,NA,9500,NA,NA,NA,NA,NA,0.4141,NA,0.033,0.6046511628,0.7073170732,NA,NA,29.837209302,0.7674418605,0.1162790698,0.1860465116,NA,NA,24954.197674,NA,NA
381370,NA,6333,NA,NA,NA,NA,NA,0.6548,NA,0.121,0.8312958435,0.5600961538,NA,NA,28.200488998,0.9511002445,0.119804401,0.3667481663,NA,0.4467455621,26112.841076,NA,NA
381404,NA,8772.5,7211,7749.5,NA,NA,NA,0.7907,NA,0.26,0.8953900709,0.4778156997,NA,NA,25.75177305,0.954787234,0.1338652482,0.3404255319,0.0088652482,0.543601359,23608.757979,NA,NA
381459,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381486,NA,12000,NA,NA,NA,NA,NA,0.6667,NA,0.045,0.8148148148,0.6557377049,NA,NA,24.333333333,NA,NA,0.537037037,NA,NA,42636.592593,NA,NA
381529,NA,9500,5500,5005,NA,NA,NA,0.5622,NA,0,0.8890410959,NA,NA,NA,27.625684932,0.5428082192,0.1071917808,0.3589041096,0.0099315068,0.4325842697,19161.491781,NA,NA
381617,NA,23000,9834,8568,NA,NA,NA,0.6915,NA,0.157,0.8218843201,0.4669475194,NA,NA,27.168483841,0.6621522515,0.1787023908,0.405906224,0.0095829463,0.4953737867,29895.317704,NA,NA
381635,NA,9833,6916.5,7540,NA,NA,NA,0.5207,NA,0.13,0.8911841722,0.549270073,NA,NA,25.562700029,0.921443119,0.0960139657,0.3852196683,0.0119290079,0.5318580694,19736.460285,NA,NA
381644,NA,8708,6938,4872,NA,NA,NA,0.3849,NA,NA,0.9142091153,0.3829787234,NA,NA,28.713136729,0.9249329759,0.1501340483,0.2412868633,NA,0.4740484429,19441.33244,NA,NA
381699,NA,8000,NA,NA,NA,NA,NA,0.7179,NA,0.103,0.8843930636,0.4093959732,NA,NA,26.919075145,NA,0.2427745665,0.2543352601,NA,0.5136986301,23040.271676,NA,NA
381705,NA,8000,NA,NA,NA,NA,NA,0.9773,NA,0.103,0.8843930636,0.4093959732,NA,NA,26.919075145,NA,0.2427745665,0.2543352601,NA,0.5136986301,23040.271676,NA,NA
381732,NA,15330,13491,11662,NA,NA,NA,0.5327,NA,0.106,0.6459627329,0.7345132743,NA,NA,29.913043478,0.8385093168,0.2236024845,0.2608695652,NA,0.4344827586,33192.677019,NA,NA
381787,NA,32500,20429,22058.5,NA,NA,NA,0.7527,NA,0.122,0.8997590361,0.4931440943,NA,NA,26.467951807,0.5069879518,0.1778313253,0.4356626506,0.0144578313,0.5968063872,24832.539759,NA,NA
381866,NA,NA,NA,NA,NA,NA,NA,0.3649,NA,0.142,0.5443037975,NA,NA,NA,28.936708861,0.7721518987,0.2151898734,0.2278481013,NA,NA,40371.253165,NA,NA
381909,NA,25729,12889,11601,NA,NA,NA,0.8466,NA,0.188,0.8696121687,0.4616727781,NA,NA,30.41408781,0.3000370245,0.2340563389,0.2136311746,0.0308537225,0.4966212927,24279.436364,NA,NA
381945,NA,7334,6735,6864.5,NA,NA,NA,0.4635,NA,0.08,0.9891936825,0.5828571429,NA,NA,39.722360765,0.6525353283,0.4829592685,0.1612635079,0.008312552,0.6571125265,7751.032419,NA,NA
382063,NA,31771,9500,9500,NA,NA,NA,0.5011,NA,0.135,0.8898912067,0.4893428064,NA,NA,31.835167436,0.6938963019,0.298300932,0.0866308895,0.0304384445,0.5400696259,23846.209846,NA,NA
382258,NA,NA,NA,NA,NA,NA,NA,0.467,NA,NA,NA,NA,NA,NA,29.523255814,NA,0.2325581395,0.2674418605,NA,0.5633802817,19564.860465,NA,NA
382267,NA,6416.5,NA,NA,NA,NA,NA,0.596,NA,0.115,0.8139534884,0.5593220339,NA,NA,26.779069767,0.7325581395,0.2325581395,0.4418604651,NA,0.5675675676,33442.488372,NA,NA
382276,NA,9408,9324,9306,NA,NA,NA,0.6686,NA,0.123,0.955967555,0.2162162162,NA,NA,25.902665122,0.7914252607,0.1633835458,0.4206257242,NA,0.6429809359,16414.538818,NA,NA
382416,NA,5500,NA,NA,NA,NA,NA,0.575,NA,0.025,0.7345132743,0.7464788732,NA,NA,28.769911504,0.8849557522,0.2300884956,0.185840708,NA,0.5888888889,40976.59292,NA,NA
382461,NA,NA,NA,NA,NA,NA,NA,0.77,NA,0.065,NA,NA,NA,NA,25.897435897,NA,0.1666666667,0.4487179487,NA,0.5820895522,15337.935897,NA,NA
382504,NA,11955,10921,11953,NA,NA,NA,0.8281,NA,0.129,0.8756388416,0.5126182965,NA,NA,21.562180579,0.7529812606,0.063032368,0.8330494037,NA,0.5088062622,31083.626917,NA,NA
382771,NA,22945.5,9500,9419,NA,NA,NA,0.8367,NA,0.185,0.9519973145,0.3558923439,NA,NA,29.734027078,0.8101152512,0.2136063556,0.1964865167,0.0066017679,0.5715527231,15579.258252,NA,NA
382780,NA,9500,6472,9500,NA,NA,NA,0.562,NA,0.154,0.8859934853,0.2857142857,NA,NA,25.423452769,0.9543973941,0.2801302932,0.4201954397,NA,0.6228813559,25277.635179,NA,NA
382896,NA,9277,8267,9297.5,NA,NA,NA,0.6238,NA,0.191,0.9002808989,0.3295081967,NA,NA,25.889747191,0.8497191011,0.154494382,0.3328651685,0.014747191,0.5718283582,20734.022472,NA,NA
382902,NA,3500,NA,NA,NA,NA,NA,0.6872,NA,0.192,0.8808290155,0.364640884,NA,NA,27.088082902,NA,0.2279792746,0.378238342,NA,0.6100628931,28065.404145,NA,NA
382911,NA,6500,3668,3500,NA,NA,NA,0.5436,NA,0.195,0.8832709114,0.5231362468,NA,NA,23.936953808,0.6579275905,0.1629213483,0.5337078652,NA,0.5314842579,29012.404494,NA,NA
382957,NA,9825,9336,9211,NA,NA,NA,0.6061,NA,0.113,0.9288728149,0.3657657658,NA,NA,28.026522001,0.7203134418,0.1693791441,0.2839059675,0.0150693189,0.5582635187,19187.151899,NA,NA
383020,NA,20289,NA,NA,NA,NA,NA,NA,NA,0,0.6304347826,0.696969697,NA,NA,37.739130435,NA,0.2826086957,NA,NA,NA,60212.456522,NA,NA
383084,NA,NA,NA,NA,NA,NA,NA,0.0895,NA,NA,NA,NA,NA,NA,29.168880455,0.7039848197,0.1669829222,0.3472485769,NA,0.6693989071,17029.969639,NA,NA
383163,NA,7535,7535,7150,NA,NA,NA,0.9171,NA,0.089,NA,0.6126126126,NA,NA,33.43877551,0.943877551,0.3775510204,0.1836734694,NA,NA,9274.6505102,NA,NA
383172,NA,NA,NA,NA,NA,NA,NA,0.1579,NA,NA,NA,NA,NA,NA,59.294117647,NA,NA,NA,NA,NA,9726.5294118,NA,NA
383190,NA,7500,5500,6810.5,NA,NA,NA,0.4677,NA,0.276,0.9686069326,0.5228426396,NA,NA,25.959450621,0.5729234794,0.1268803139,0.5016350556,NA,0.5186880244,19383.689993,NA,NA
383251,NA,14144,NA,NA,NA,NA,NA,0.8817,NA,0.162,0.9444444444,0.3852459016,NA,NA,25.081196581,0.9444444444,0.1495726496,0.3675213675,NA,0.4631578947,15294.649573,NA,NA
383279,NA,8927.5,7493,5796.5,NA,NA,NA,0.4664,NA,0.05,0.8986013986,0.3894736842,NA,NA,27.517482517,0.7167832168,0.1433566434,0.3321678322,NA,0.6092436975,25624.84965,NA,NA
383297,NA,7524,7027,7346,NA,NA,NA,0.3571,NA,0.06,0.7567567568,0.5801526718,NA,NA,25.701013514,0.9527027027,0.1385135135,0.4847972973,NA,0.5039370079,36509.802365,NA,NA
383312,NA,NA,NA,NA,NA,NA,NA,0.6404,NA,NA,NA,NA,NA,NA,29.261261261,0.7207207207,0.2792792793,0.2702702703,NA,0.6666666667,23583.720721,NA,NA
383330,NA,7600,7600,6754,NA,NA,NA,0.7195,NA,0.155,0.8223684211,0.4226804124,NA,NA,28.006578947,0.6842105263,0.2697368421,0.1578947368,NA,0.5474452555,27014.25,NA,NA
383367,NA,9500,9741,5500,NA,NA,NA,0.4485,NA,0.156,0.7753164557,0.6642335766,NA,NA,27.82278481,0.6582278481,0.2183544304,0.4113924051,0.0348101266,0.5892857143,34220.699367,NA,NA
383400,NA,21438,NA,NA,NA,NA,NA,0.5556,NA,0.021,0.7179487179,0.7313432836,NA,NA,28.692307692,NA,NA,0.3333333333,NA,NA,47803.717949,NA,NA
383464,NA,NA,NA,NA,NA,NA,NA,0.8364,NA,NA,NA,NA,NA,NA,27.939716312,0.8794326241,0.3226950355,0.2517730496,NA,0.511627907,17386.503546,NA,NA
383507,NA,NA,NA,NA,NA,NA,NA,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383525,NA,NA,NA,NA,NA,NA,NA,0.7027,NA,0.026,0.8536585366,0.4662162162,NA,NA,30.487804878,0.8475609756,0.2317073171,0.1890243902,NA,0.534351145,20361.140244,NA,NA
383765,NA,9588,7017,9489,NA,NA,NA,0.8205,NA,0.098,0.9125567322,0.4767353166,NA,NA,25.85688351,0.9419062027,0.1419062027,0.3791225416,0.0066565809,0.4921084581,19532.452648,NA,NA
383792,NA,NA,NA,NA,NA,NA,NA,0.9245,NA,NA,NA,NA,NA,NA,30.581426649,0.9757738896,0.4131897712,0.1884253028,NA,0.6692307692,15230.119785,NA,NA
383899,NA,9500,8523,7916,NA,NA,NA,0.7214,NA,0.104,0.9236075626,0.6006389776,NA,NA,28.077669903,0.7480838017,0.1126724578,0.3206438426,0.0145631068,0.676242236,17078.812213,NA,NA
383950,NA,20250,10999,14250,NA,NA,NA,0.989,NA,0.18,0.9675324675,0.3802690583,NA,NA,29.395454545,0.8720779221,0.1655844156,0.1701298701,0.025974026,0.5197044335,13305.10974,NA,NA
383996,NA,14750,7500,5750,NA,NA,NA,0.2034,NA,0.174,0.8199295098,0.5997638725,NA,NA,24.647869273,0.5911566806,0.1502723486,0.5988465236,0.0067286126,0.4511733535,35269.052868,NA,NA
384254,NA,25750,25135,12000,NA,NA,NA,0.2421,NA,0.142,0.568627451,NA,NA,NA,21.568627451,0.3725490196,NA,0.8137254902,NA,NA,74653.872549,NA,NA
384306,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384333,NA,6000,5415.5,4849,NA,NA,NA,0.4275,NA,0.186,0.8861197017,0.5105386417,NA,NA,25.887756958,0.6005093687,0.1668182645,0.4929961797,0.0089139531,0.5677946854,29485.108059,NA,NA
384342,NA,6500,4000,3834,NA,NA,NA,0.3004,NA,0.22,0.7691593126,NA,NA,NA,23.756154203,0.5726892708,0.0863910822,0.631212262,0.0088248955,0.4151339989,39346.970739,NA,NA
384412,NA,28803.5,15651,12812.5,NA,NA,NA,0.4606,NA,0.133,0.880952381,0.5096153846,NA,NA,33.595238095,0.5297619048,0.2023809524,0.125,0.0952380952,0.5839416058,22490.863095,NA,NA
384421,NA,NA,NA,NA,NA,NA,NA,0.3678,NA,NA,NA,NA,NA,NA,18.290322581,NA,NA,NA,NA,NA,35865.903226,NA,NA
385008,NA,9500,9500,9500,NA,NA,NA,0.6423,NA,0.224,0.8928571429,0.3946752126,NA,NA,27.184931507,0.9004403131,0.1323385519,0.3292563601,0.0085616438,0.5101010101,18497.444227,NA,NA
385132,NA,10225,NA,NA,NA,NA,NA,0.76,NA,0.185,0.8682634731,0.4225352113,NA,NA,26.556886228,NA,0.2155688623,0.3473053892,NA,0.4642857143,22524.413174,NA,NA
385503,NA,16000,9884,9500,NA,NA,NA,0.6897,NA,0.129,0.88125,0.4194174757,NA,NA,26.04375,0.8916666667,0.1416666667,0.38125,NA,0.5911458333,24124.379167,NA,NA
385549,NA,12776,7916,7613.5,NA,NA,NA,0.8016,NA,0.218,0.9370451237,0.29395218,NA,NA,26.233260553,0.9286754003,0.2456331878,0.3351528384,0.0152838428,0.5820591233,19114.11936,NA,NA
385619,NA,42860,18418,17188,NA,NA,NA,0.6965,NA,0.109,0.8148148148,0.5497076023,NA,NA,33.947768281,0.5698005698,0.34662868,0.138651472,0.012345679,0.4043010753,30173.139601,NA,NA
386153,NA,NA,NA,NA,NA,NA,NA,0.6809,NA,NA,NA,NA,NA,NA,18.983516484,NA,NA,NA,NA,0.433908046,28661.818681,NA,NA
386472,NA,22038,9500,9500,NA,NA,NA,0.6525,NA,0.116,0.8590533783,0.5283757339,NA,NA,31.393301547,0.8185835562,0.2411908361,0.1405977439,0.0224444703,0.5244024617,24314.756018,NA,NA
387660,NA,NA,NA,NA,NA,NA,NA,0.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387819,NA,NA,NA,NA,NA,NA,NA,0.3714,NA,NA,NA,NA,NA,NA,27.044444444,NA,NA,NA,NA,0.6451612903,10008.6,NA,NA
387925,NA,8107,7136,8107,NA,NA,NA,0.5824,NA,0.124,0.7192982456,0.5453216374,NA,NA,30.800877193,0.8122807018,0.1956140351,0.2859649123,0.0236842105,0.4380704042,25299.355263,NA,NA
388043,NA,28667,12667,9500,NA,NA,NA,0.8225,NA,0.088,0.9466666667,0.1983471074,NA,NA,30.932307692,0.8030769231,0.1415384615,0.1569230769,NA,0.564753004,15093.968205,NA,NA
388520,NA,14659.5,8806,7215,NA,NA,NA,0.6124,NA,0.056,0.8357142857,0.6301886792,NA,NA,39.696428571,0.5142857143,0.3892857143,0.1071428571,NA,0.5248618785,28818.746429,NA,NA
388663,NA,NA,NA,NA,NA,NA,NA,0.5919,NA,NA,NA,NA,NA,NA,27.689393939,NA,0.1136363636,0.2348484848,NA,0.4077669903,13201.340909,NA,NA
389727,NA,17001,9525,9500,NA,NA,NA,0.8462,NA,0.16,0.9367823138,0.2881840457,NA,NA,29.117731192,0.7716889379,0.180989743,0.2469453639,0.01078828,0.5390508509,18175.418291,NA,NA
389860,NA,6943,5510,5862.5,NA,NA,NA,0.3712,NA,0.148,0.8706199461,0.5393939394,NA,NA,27.851752022,0.4770889488,0.2830188679,0.3018867925,NA,0.587537092,26987.908356,NA,NA
390701,NA,16500,7929.5,6334,NA,NA,NA,0.8753,NA,0.212,0.9514617243,0.2749749893,NA,NA,31.030243488,0.7369161732,0.2028092722,0.1213987945,0.0189320517,0.6017320723,11350.999841,NA,NA
390905,NA,6900,7000,6000,NA,NA,NA,0.5864,NA,0.152,0.8434782609,NA,NA,NA,29.44057971,0.4927536232,0.1971014493,0.2579710145,NA,0.5420875421,25282.675362,NA,NA
391005,NA,7000,NA,NA,NA,NA,NA,0.5753,NA,0.175,0.9647696477,0.1447368421,NA,NA,26.268292683,0.9485094851,0.0569105691,0.3550135501,NA,0.5369649805,10631.065041,NA,NA
391333,NA,8197.5,NA,NA,NA,NA,NA,0.2475,NA,NA,0.7941176471,0.45,NA,NA,29.544117647,NA,0.1617647059,0.2647058824,NA,0.4736842105,26942.632353,NA,NA
391546,NA,3913,3546.5,3594.5,NA,NA,NA,0.6049,NA,0.159,NA,NA,NA,NA,35.407142857,0.7857142857,0.3071428571,0.1357142857,NA,0.6956521739,13542.964286,NA,NA
391564,NA,8444,7851,7861,NA,NA,NA,0.6701,NA,0.159,0.8882108183,0.443006993,NA,NA,29.566712899,0.8671289875,0.2013869626,0.2404993065,0.0113730929,0.5916730328,20711.229404,NA,NA
391759,NA,NA,NA,NA,NA,NA,NA,0.9057,NA,0.04,0.7692307692,NA,NA,NA,26.403846154,NA,0.2692307692,0.4423076923,NA,NA,38473.788462,NA,NA
392257,NA,9500,8440.5,8930,NA,NA,NA,0.9066,NA,0.244,0.90266584,0.3461249059,NA,NA,28.453192808,0.8654680719,0.2377557347,0.28983261,0.009299442,0.5653650255,24338.317421,NA,NA
392354,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392415,NA,9500,9500,9500,NA,NA,NA,0.7794,NA,0.139,0.9444985394,0.4094117647,NA,NA,28.88510224,0.7653359299,0.1908471276,0.2804284323,NA,0.5569422777,18876.693281,NA,NA
392798,NA,7500,NA,NA,NA,NA,NA,0.6418,NA,0.09,NA,0.4,NA,NA,28.3,NA,NA,NA,NA,0.5,12520.62,NA,NA
392840,NA,28249,14875,19000,NA,NA,NA,0.4077,NA,0.158,0.6913580247,0.6343283582,NA,NA,21.475308642,0.5740740741,NA,0.8395061728,NA,0.3933333333,50776.975309,NA,NA
393180,NA,3500,NA,NA,NA,NA,NA,0.5533,NA,0.081,NA,NA,NA,NA,34.563739377,0.6373937677,0.4759206799,0.1728045326,NA,0.7064220183,8461.082153,NA,NA
393524,NA,NA,NA,NA,NA,NA,NA,0.6245,NA,0.076,NA,NA,NA,NA,33.257142857,NA,0.4,0.2071428571,NA,NA,14148.071429,NA,NA
393649,NA,9500,9500,9500,NA,NA,NA,0.6535,NA,0.158,0.9315808426,0.3851851852,NA,NA,26.243788261,0.6766294562,0.129996399,0.4065538351,0.0093626215,0.6262458472,18227.53655,NA,NA
393861,NA,NA,NA,NA,NA,NA,NA,0.3937,NA,NA,NA,NA,NA,NA,37.582781457,0.8675496689,0.5629139073,0.0728476821,NA,0.6571428571,9731.205298,NA,NA
393977,NA,6905,NA,NA,NA,NA,NA,0.907,NA,0.121,NA,0.4705882353,NA,NA,27.921875,NA,0.296875,0.375,NA,0.6129032258,20501.15625,NA,NA
395195,NA,6734,6318.5,4400,NA,NA,NA,0.3644,NA,0,0.8620689655,NA,NA,NA,26.84137931,0.7862068966,0.1724137931,0.3448275862,NA,0.4682539683,26001.089655,NA,NA
395362,NA,NA,7500,5562.5,NA,NA,NA,0.5709,NA,0.257,NA,0.4471544715,NA,NA,26.748925193,0.6190885641,0.3078245916,0.3422184007,0.0103181427,0.5072916667,17403.144454,NA,NA
395690,NA,9500,4750,4750,NA,NA,NA,0.6946,NA,0.031,NA,NA,NA,NA,36.360511591,0.5707434053,0.2853717026,0.0871302958,NA,0.5538461538,10382.319744,NA,NA
397270,NA,NA,9500,9500,NA,NA,NA,0.9078,NA,0.128,0.8969072165,NA,NA,NA,27.56185567,0.4690721649,0.0824742268,0.3298969072,NA,0.5761589404,19044.154639,NA,NA
397942,NA,9500,9500,9500,NA,NA,NA,0.6596,NA,0.263,0.9510280374,0.3210702341,NA,NA,25.357009346,0.8201869159,0.1472897196,0.3626168224,0.0085981308,0.6578153289,15628.177944,NA,NA
398130,NA,42531,19334,22150.5,NA,NA,NA,0.7584,NA,0.079,0.8729508197,0.527593819,NA,NA,25.442622951,0.2581967213,0.1352459016,0.5,NA,0.4677419355,32551.336066,NA,NA
398574,NA,9500,9340,9000,NA,NA,NA,0.6814,NA,NA,0.9291262136,0.3551318998,NA,NA,26.651456311,0.4414239482,0.1252427184,0.3770226537,0.0087378641,0.6168505517,19379.787379,NA,NA
399212,NA,NA,3841,4500,NA,NA,NA,0.1334,NA,0.097,0.9779411765,0.6578947368,NA,NA,22.25,0.5583333333,0.0607843137,0.7323529412,0.0093137255,0.52,25129.1,NA,NA
399869,NA,9500,9500,9500,NA,NA,NA,0.7278,NA,0.056,0.8924889543,0.5049261084,NA,NA,29.895434462,0.057437408,0.2577319588,0.2503681885,0.0176730486,0.5784499055,31197.66863,NA,NA
399911,NA,NA,20250,17865,NA,NA,NA,0.2864,NA,0.02,0.7037037037,NA,NA,NA,19.388888889,0.6388888889,NA,NA,NA,NA,60605.092593,NA,NA
400080,NA,9222,10523.5,7409,NA,NA,NA,0.9187,NA,0.123,0.9290375204,0.4123663412,NA,NA,27.539967374,0.6239804241,0.2349102773,0.323817292,0.0097879282,0.5469432314,22929.083197,NA,NA
