SCL_UNITID	SCL_NAME	SCL_DIVISION	SCL_SUBDIVISION	SCL_CONFERENCE	SCL_HBCU	SCL_PRIVATE	SPORT	FED_RATE	ASR
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	WSO	88	100
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	WSW	72	93
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	WGO	54	89
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	WVB	88	94
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	WBB	71	100
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	MGO	57	83
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	MTE	67	82
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	WTE	100	100
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	MVB	86	82
146612	Lewis University	2	0	Great Lakes Valley Conference	2	1	WSB	86	96
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MSO	52	63
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	WVB	82	92
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	WSB	65	91
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MBA	69	95
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	WBB	60	86
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MIH	-99	-99
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MNO	-99	70
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	WSO	71	90
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MGO	33	70
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MFB	54	56
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MBB	52	82
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	WGO	63	100
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MTE	29	60
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	WTE	100	100
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	WTR	44	76
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MWR	46	49
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	MTR	47	63
147013	McKendree University	2	0	Great Lakes Valley Conference	2	1	WBW	70	79
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	MBB	57	77
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	WTE	73	91
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	WVB	67	100
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	WSB	82	100
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	WSO	83	96
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	MGO	80	100
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	MFB	33	55
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	MTE	44	63
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	MSO	74	85
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	MBA	60	76
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	MVB	67	63
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	WGO	45	71
148131	Quincy University	2	0	Great Lakes Valley Conference	2	1	WBB	81	88
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	MSO	50	56
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	WTE	75	86
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	WVB	75	90
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	MBB	50	57
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	MGO	-99	100
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	WSB	100	83
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	WSO	-99	67
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	MBA	-99	67
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	WGO	67	75
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	WBB	50	89
148654	University of Illinois at Springfield	2	0	Great Lakes Valley Conference	2	0	MTE	60	86
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	WVB	71	93
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	MTE	25	86
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	WSO	85	90
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	MTR	75	86
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	MFB	47	85
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	WTR	76	93
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	WTE	86	100
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	MSO	80	89
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	MBB	33	40
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	WBB	82	100
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	WSB	73	89
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	MBA	50	82
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	MSW	44	94
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	MGO	100	100
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	MWR	26	61
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	WSW	100	100
151263	University of Indianapolis	2	0	Great Lakes Valley Conference	2	1	WGO	83	100
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	WBB	56	88
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	MTR	44	63
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	WTE	67	73
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	WSB	67	77
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	WSO	65	81
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	MGO	67	63
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	MBB	56	44
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	MSO	55	72
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	MTE	50	70
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	MBA	50	68
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	WVB	90	93
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	WGO	86	75
151306	University of Southern Indiana	2	0	Great Lakes Valley Conference	2	0	WTR	63	91
152099	Oakland City University	2	0	Independent	2	1	WVB	29	70
152099	Oakland City University	2	0	Independent	2	1	WTE	50	67
152099	Oakland City University	2	0	Independent	2	1	MSO	47	68
152099	Oakland City University	2	0	Independent	2	1	WSO	18	55
152099	Oakland City University	2	0	Independent	2	1	MBA	69	88
152099	Oakland City University	2	0	Independent	2	1	MBB	38	93
152099	Oakland City University	2	0	Independent	2	1	WGO	25	100
152099	Oakland City University	2	0	Independent	2	1	MGO	80	100
152099	Oakland City University	2	0	Independent	2	1	WTR	60	83
152099	Oakland City University	2	0	Independent	2	1	MTR	50	100
152099	Oakland City University	2	0	Independent	2	1	WSB	83	89
152099	Oakland City University	2	0	Independent	2	1	WBB	86	77
152099	Oakland City University	2	0	Independent	2	1	MTE	83	75
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	WSO	65	100
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	MBA	57	91
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	MSO	44	72
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	WGO	29	60
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	MTE	60	78
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	MBB	67	74
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	MTR	36	57
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	WTE	100	100
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	MGO	67	80
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	WBB	35	67
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	WTR	67	80
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	MFB	38	49
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	WVB	65	84
152363	Saint Josephs College	2	0	Great Lakes Valley Conference	2	1	WSB	45	88
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	MBA	22	65
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	WVB	64	82
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	MSO	46	59
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	WSB	73	90
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	WBB	43	58
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	MFB	33	43
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	MWR	63	60
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	WGO	100	89
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	WSO	72	87
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	MBB	54	84
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	WTE	56	54
154493	Upper Iowa University	2	0	Northern Sun Intercollegiate Conference	2	1	MGO	50	77
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WVB	42	83
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WTE	67	60
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WSB	73	94
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MBA	38	59
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WTR	59	81
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MTE	50	43
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MBB	100	55
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WBB	67	79
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MFB	28	47
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MTR	34	45
155025	Emporia State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WSO	65	88
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MTR	44	52
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WSB	53	89
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MGO	40	45
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WTR	70	84
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WSO	-99	67
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MBB	67	59
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WGO	63	64
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WVB	47	81
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MSO	-99	0
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WTE	43	67
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MWR	42	48
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WBB	67	79
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MFB	39	46
155061	Fort Hays State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MBA	56	72
155335	Newman University	2	0	Heartland Conference	2	1	MNO	50	36
155335	Newman University	2	0	Heartland Conference	2	1	WBB	67	75
155335	Newman University	2	0	Heartland Conference	2	1	MGO	30	80
155335	Newman University	2	0	Heartland Conference	2	1	WTE	29	100
155335	Newman University	2	0	Heartland Conference	2	1	WVB	75	85
155335	Newman University	2	0	Heartland Conference	2	1	WSB	36	70
155335	Newman University	2	0	Heartland Conference	2	1	MWR	16	32
155335	Newman University	2	0	Heartland Conference	2	1	MSO	33	56
155335	Newman University	2	0	Heartland Conference	2	1	WNO	50	55
155335	Newman University	2	0	Heartland Conference	2	1	WTR	50	82
155335	Newman University	2	0	Heartland Conference	2	1	MBB	15	61
155335	Newman University	2	0	Heartland Conference	2	1	MBA	29	70
155335	Newman University	2	0	Heartland Conference	2	1	MTE	60	80
155335	Newman University	2	0	Heartland Conference	2	1	WSO	45	61
155335	Newman University	2	0	Heartland Conference	2	1	MVB	0	-99
155335	Newman University	2	0	Heartland Conference	2	1	MTR	29	25
155335	Newman University	2	0	Heartland Conference	2	1	WGO	14	75
155681	Pittsburg State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MGO	89	-99
155681	Pittsburg State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MTR	58	75
155681	Pittsburg State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MBA	25	80
155681	Pittsburg State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WTR	50	81
155681	Pittsburg State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MFB	55	66
155681	Pittsburg State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WSB	56	70
155681	Pittsburg State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MBB	50	46
155681	Pittsburg State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WBB	70	80
155681	Pittsburg State University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WVB	57	82
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WBB	57	55
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WVB	60	87
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MBA	37	65
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MBB	38	64
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WTE	33	75
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WSB	69	90
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MTE	50	40
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MFB	40	64
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	MGO	75	70
156082	Washburn University	2	0	Mid-America Intercollegiate Athletics Association	2	0	WSO	83	80
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	WBB	57	71
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	MBB	70	82
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	MLA	63	65
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	MSO	71	84
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	MGO	80	100
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	MTR	82	87
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	WSO	89	91
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	MTE	83	100
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	WFH	71	86
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	WTE	100	100
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	WVB	64	83
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	MBA	100	93
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	WGO	89	90
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	WTR	91	88
156286	Bellarmine University	2	0	Great Lakes Valley Conference	2	1	WSB	71	82
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	MTE	-99	-99
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	MFB	15	31
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	WSB	20	40
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	WBB	50	64
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	MBB	27	40
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	WVB	50	67
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	MBA	33	33
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	MTR	44	50
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	WTR	43	60
157058	Kentucky State University	2	0	Southern Intercol. Ath. Conf.	1	0	MGO	100	50
157076	Kentucky Wesleyan College	2	0	Great Midwest Athletic Conference	2	1	MSO	56	78
157076	Kentucky Wesleyan College	2	0	Great Midwest Athletic Conference	2	1	MTR	58	69
157076	Kentucky Wesleyan College	2	0	Great Midwest Athletic Conference	2	1	MFB	29	36
157076	Kentucky Wesleyan College	2	0	Great Midwest Athletic Conference	2	1	WTR	50	80
157076	Kentucky Wesleyan College	2	0	Great Midwest Athletic Conference	2	1	MBA	47	62
157076	Kentucky Wesleyan College	2	0	Great Midwest Athletic Conference	2	1	WVB	44	91
157076	Kentucky Wesleyan College	2	0	Great Midwest Athletic Conference	2	1	WTE	100	100
157076	Kentucky Wesleyan College	2	0	Great Midwest Athletic Conference	2	1	MBB	33	43
